,level_0,index,zcr,spectral_c,rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,name,Emotions
3880,3880,3880,2497,1043.3854630648518,2281.2917608963817,-406.19778,143.01324,19.744076,35.05637,-10.387138,14.161753,-3.281191,-1.4213659,-8.953338,-2.5454133,3.608235,-2.0812817,8.063382,-5.595454,-0.046463393,-3.4423144,-2.6714375,-7.703904,-5.4084954,-0.6578602,1048_IWL_SAD_XX,sad
3881,3881,3881,3606,1557.4453843268857,3242.4599387428975,-284.10263,114.21782,2.4559782,31.361378,-19.6598,2.0696714,-3.7884789,-7.204579,-15.741192,-2.5550532,2.645519,-2.6922305,7.0985594,-10.644422,-5.3342743,2.035507,-3.841007,-13.413877,-2.0776672,-3.667076,1048_IWW_ANG_XX,angry
3882,3882,3882,3335,1432.041023894278,3021.6352746841753,-371.56058,125.743904,16.81793,36.246334,-9.487521,20.123508,-10.500071,-2.1836178,-9.927109,-2.5798638,4.31679,-3.8410287,4.032211,-10.014053,2.9493155,-2.6730504,-2.8908987,-7.6031747,-4.2131243,-1.2375348,1048_IWW_DIS_XX,disgust
3883,3883,3883,2896,1157.8812489381198,2662.2703422934323,-428.46436,144.16414,15.271713,49.987366,-12.958964,28.332516,-11.85052,0.52568495,-9.623868,-2.1164927,4.8940578,-4.8182335,5.142742,-10.083454,6.117199,-5.551869,-0.8102521,-6.8341694,-3.365763,-0.5665976,1048_IWW_FEA_XX,fear
3884,3884,3884,2844,1210.306358866326,2688.90380859375,-412.31836,149.28477,14.326673,45.645218,-19.42615,24.301897,-13.741934,1.0382375,-10.695155,-2.607726,5.4350367,-4.9833145,5.1935544,-13.08014,3.3215344,-5.505548,-0.7168276,-5.273015,-2.3249047,0.5359275,1048_IWW_HAP_XX,happy
3885,3885,3885,2663,1197.8920930694896,2753.340107685811,-405.69165,131.9274,25.806482,40.094574,-7.6745033,17.502934,-6.385472,-2.414089,-7.7508507,-4.045165,2.7890012,-2.0480309,3.5378416,-10.053271,1.956644,-0.5568699,-3.1068978,-6.997545,-2.1647584,-0.7184085,1048_IWW_NEU_XX,neutral
3886,3886,3886,2136,1147.287069311477,2554.43603515625,-442.18607,147.34798,17.01842,57.51186,-16.514936,28.214312,-13.889015,6.39426,-8.879726,-3.790313,5.4854903,-4.632296,5.2202234,-11.961968,6.1080403,-5.7996774,0.11192718,-7.364502,-2.5150707,-0.58372885,1048_IWW_SAD_XX,sad
3887,3887,3887,3756,1379.0223875290385,2898.2403094951924,-274.506,116.82902,-0.51561135,38.923923,-12.463458,-3.6538866,-10.17154,-5.582425,-8.3839245,-8.290117,-4.036383,-6.1193023,6.187329,-3.2245758,-5.821121,-3.4155438,-2.561334,-10.912121,-4.514901,-3.1251497,1048_MTI_ANG_XX,angry
3888,3888,3888,3529,1153.8265444325455,2566.9563455784573,-402.42148,138.75214,20.562561,46.765167,-8.264629,12.973275,-9.637386,3.4930856,-8.271189,-6.161133,0.5113235,-5.7524695,3.389633,-7.015532,4.474519,-4.0975494,-1.4375939,-5.936341,-2.7252314,0.40752673,1048_MTI_DIS_XX,disgust
3889,3889,3889,2749,1098.2691408840903,2498.815735774254,-444.8107,144.95383,15.692621,56.028896,-10.298181,26.351402,-10.887201,7.62309,-6.7944956,-5.4182487,0.6427464,-6.9632664,4.939748,-10.471255,5.410791,-7.769011,-0.73147637,-5.3252554,-3.3640442,0.5763216,1048_MTI_FEA_XX,fear
3890,3890,3890,2421,1018.3016962461982,2155.702303996128,-417.5663,152.29906,18.180464,50.396862,-11.581024,16.791042,-15.174325,1.1120014,-8.419216,-5.4128165,-1.0896816,-6.4964795,7.280209,-10.207798,0.9402873,-6.5923123,-0.9119821,-6.4160132,-3.0066535,-0.631317,1048_MTI_HAP_XX,happy
3891,3891,3891,2692,1109.1989312831458,2208.122314453125,-373.6788,148.45203,9.879678,45.30604,-9.711599,9.351958,-13.181976,0.97450686,-6.132019,-9.083353,-4.9301467,-5.761679,5.1596227,-6.929247,3.9828942,-4.7788854,-3.1977332,-5.4679303,-2.4011467,-3.0290804,1048_MTI_NEU_XX,neutral
3892,3892,3892,2232,1130.6107295923782,2405.7627576462764,-425.4098,151.05582,8.551354,55.489067,-12.794887,24.631134,-13.296097,4.663149,-7.648104,-3.6193354,0.41964024,-5.6195874,5.6371293,-13.940409,4.9879107,-6.824827,2.1880872,-3.6267252,-4.8107824,-0.3408135,1048_MTI_SAD_XX,sad
3893,3893,3893,5698,1588.4335767646594,3399.8626476025765,-302.5276,112.12044,8.276281,45.33479,-22.257668,2.4126842,-9.092392,-4.6740465,-7.8396506,-2.6849399,-0.13505542,-6.625296,6.190972,-5.4659963,-0.44524506,-0.7572951,-1.3010099,-12.40468,-5.233473,-2.9154909,1048_TAI_ANG_XX,angry
3894,3894,3894,4783,1414.423451333394,2877.833817644817,-362.27603,135.0957,11.395219,49.06149,-23.24915,18.116465,-20.002869,-1.6975735,-5.781199,-3.3039713,2.4303977,-4.9847684,8.511144,-10.996709,3.982099,-0.79731125,-1.5642813,-9.109218,-3.6142952,-3.3656816,1048_TAI_DIS_XX,disgust
3895,3895,3895,3068,1225.023231917386,2699.583675986842,-423.5722,135.75128,22.391457,53.030586,-13.933777,22.498228,-12.110434,1.1903106,-7.0030394,-1.2489719,0.4895755,-7.9024563,6.5875688,-9.450385,5.366166,-5.4070177,-1.0374131,-6.068747,-5.457541,-0.8783111,1048_TAI_FEA_XX,fear
3896,3896,3896,3207,1354.548499349819,3086.5693359375,-363.73694,120.48723,23.564873,39.305424,-13.442229,7.3977623,-6.1259947,-5.9807215,-8.005392,3.1382957,-1.9186127,-9.103654,9.366303,-4.717418,0.25138396,-1.0058712,-2.5511825,-7.3281145,-4.608832,-2.747443,1048_TAI_HAP_XX,happy
3897,3897,3897,4180,1418.660602971394,3063.604266826923,-378.11835,125.631065,13.880908,47.173454,-8.409775,13.870391,-11.378629,-0.70984656,-7.7181873,-2.1170034,0.57118285,-7.558618,7.2493863,-5.201855,3.907028,-2.8085377,-1.302918,-6.812592,-6.0638027,-1.8815981,1048_TAI_NEU_XX,neutral
3898,3898,3898,2738,1245.5179008541795,2750.20751953125,-413.58698,145.67584,10.639388,56.127697,-19.470018,24.022299,-15.506181,3.3012912,-6.7626934,0.1303624,1.6327262,-7.1992345,9.6088295,-11.421415,5.3522515,-4.0925503,-0.0061259284,-7.5183268,-3.4326935,-2.4577854,1048_TAI_SAD_XX,sad
3899,3899,3899,4131,1392.7535511390545,3090.8181261660447,-353.03668,121.64526,7.66288,43.163692,-6.461312,14.514672,-14.580821,-1.3645751,-5.8125243,-2.4942136,0.30159774,-3.2688594,5.695174,-9.051858,3.258858,-3.9952152,-3.9716642,-6.6376076,-0.8346362,-2.0789437,1048_TIE_ANG_XX,angry
3900,3900,3900,4011,1347.051867240356,3064.814559273098,-399.96994,128.67264,11.719391,48.254917,-8.238088,25.144258,-14.401353,2.0717819,-4.9450417,-0.009830641,2.6789312,-4.4883,6.8876653,-9.708005,4.6605268,-5.9023256,-3.8863795,-6.8908224,0.37845236,-0.79529107,1048_TIE_DIS_XX,disgust
3901,3901,3901,3924,1212.7777416535223,2825.956843449519,-430.1321,133.63828,17.520344,51.617584,-6.4954324,26.833073,-12.753384,2.2862697,-5.291829,-0.2630047,4.148663,-6.0370154,3.8856366,-8.400223,5.874411,-7.7148886,-2.9120038,-6.102837,-1.5679498,-0.16559683,1048_TIE_FEA_XX,fear
3902,3902,3902,3464,1259.7172976064026,2971.4259935461955,-411.18445,128.76846,17.319101,47.72263,-5.900754,23.08734,-12.79366,2.9562812,-3.3874905,-0.7121294,3.4267972,-4.5648484,4.2695384,-9.326278,4.171934,-5.6105123,-3.3551364,-5.6859417,-0.7471134,-2.4118917,1048_TIE_HAP_XX,happy
3903,3903,3903,3356,1278.0797929669393,2912.6220703125,-414.7782,134.03468,12.349342,52.14572,-8.810573,25.116869,-15.230635,3.5804543,-3.9048276,-1.3790265,2.0557284,-5.395029,6.564397,-8.778945,5.857172,-5.0283318,-2.219039,-6.514834,-0.27276736,-2.2019856,1048_TIE_NEU_XX,neutral
3904,3904,3904,3075,1209.6866942919658,2721.6312349759614,-440.21878,139.3761,13.821043,55.357376,-10.241508,31.683636,-16.496666,4.686957,-4.6972694,-0.78111935,4.728099,-6.04451,5.3282666,-9.308462,7.148901,-7.325628,-1.3558341,-7.450765,-1.6509677,0.26078132,1048_TIE_SAD_XX,sad
3905,3905,3905,6447,2117.9999583593794,4161.53076171875,-305.7785,79.20896,17.883163,41.436527,-9.099026,15.211435,-12.174708,-1.6933414,-12.702473,0.0024500608,-0.11166397,-6.2844114,6.4675465,-7.994555,4.1310935,-3.404716,-3.4013288,-8.141415,-1.5165124,-3.5601757,1048_TSI_ANG_XX,angry
3906,3906,3906,10041,2126.3001519408917,4170.918574646442,-430.50644,127.803116,-6.5236163,83.67799,-37.133953,48.770252,-25.611683,18.146057,-12.77139,2.2637415,4.6556253,-9.035953,11.199419,-15.115228,11.888721,-13.026123,5.5137157,-10.188006,0.45431396,-2.2583997,1048_TSI_DIS_XX,disgust
3907,3907,3907,4268,1553.7845750396789,3565.213290127841,-441.3191,125.44638,17.922148,67.207436,-17.637152,33.454784,-14.105928,6.8559313,-9.293266,-1.4567847,2.6359808,-7.7517467,6.1935053,-12.406453,8.393733,-7.345168,1.8131123,-5.092137,-1.7455581,-0.3718239,1048_TSI_FEA_XX,fear
3908,3908,3908,6274,1906.156288265183,3894.064453125,-392.94962,113.257965,13.838291,58.37142,-13.963501,32.624973,-17.801006,6.2379656,-12.083778,-2.7673638,2.4406173,-7.936646,6.8944187,-10.8858,8.284623,-5.5833125,0.3737719,-7.7258973,0.4464054,0.50580573,1048_TSI_HAP_XX,happy
3909,3909,3909,5918,1837.41167320976,3741.2341429455446,-392.29306,111.79196,19.359753,57.266407,-11.500339,30.695992,-17.021097,0.47446743,-10.754676,-3.4839444,1.620583,-7.5970173,5.4164104,-8.819518,8.226745,-5.1886873,-0.47785056,-6.6486673,-0.5631874,0.118593335,1048_TSI_NEU_XX,neutral
3910,3910,3910,5530,1826.8375899194548,3852.311359065594,-442.7331,127.13104,8.130774,78.74487,-25.904167,42.40945,-20.388996,10.359189,-10.065285,-0.9495274,2.6018593,-6.4184184,8.533024,-13.078799,10.74395,-9.214218,4.635353,-9.38794,1.7035755,1.097198,1048_TSI_SAD_XX,sad
3911,3911,3911,7199,1619.959944573278,3185.541140153104,-348.89392,113.177185,18.475252,38.244568,-10.074395,11.490403,-8.343936,-0.66616166,-7.676096,-5.2637634,-1.7524977,-4.092354,7.6383653,-5.544592,1.1448783,-2.200154,-3.8437767,-8.620014,-3.0302012,-2.1590261,1048_WSI_ANG_XX,angry
3912,3912,3912,5616,1379.8776768830921,3066.8250450721152,-437.54398,140.54114,8.078505,61.29584,-20.148727,32.640926,-13.453353,11.547562,-9.268494,-2.5470867,2.8200893,-7.7336874,8.177445,-11.116975,6.830555,-10.3915615,1.1251408,-5.5466757,-1.943109,-0.42123422,1048_WSI_DIS_XX,disgust
3913,3913,3913,3385,1245.9202849366047,2703.1288336131197,-427.52414,135.08472,23.786434,51.339653,-13.434861,23.35088,-7.319395,1.9853549,-9.293063,-2.4812756,2.1941483,-6.4560366,5.6728587,-9.669353,4.4516215,-4.549493,-1.0309819,-5.3655086,-2.662915,-0.9623874,1048_WSI_FEA_XX,fear
3914,3914,3914,4263,1378.9236001854547,2927.595402644231,-390.91486,132.25291,18.55654,41.362488,-15.367621,16.462696,-8.126753,2.3066807,-9.092374,-3.8345504,2.348716,-5.4532204,7.4647474,-7.4725614,2.974863,-3.847822,-4.120892,-7.2219467,-2.6029828,-1.4405991,1048_WSI_HAP_XX,happy
3915,3915,3915,4112,1361.9992011180832,2752.152974626659,-403.1699,139.95453,14.660725,48.3223,-18.629301,23.89215,-10.220599,1.512096,-8.603684,-4.553667,1.6088337,-4.844113,7.4614744,-8.235297,6.074144,-6.0533614,-3.1117268,-6.5552473,-2.58106,-1.3410565,1048_WSI_NEU_XX,neutral
3916,3916,3916,3542,1278.5501499324298,2835.2926114710367,-446.9189,146.68893,12.001187,61.667973,-22.609898,31.174965,-13.891453,9.636882,-8.302156,-3.0699427,1.9694265,-6.8676333,8.196028,-11.003642,7.726903,-8.111716,0.794218,-7.42435,-3.059753,0.11028487,1048_WSI_SAD_XX,sad
3917,3917,3917,5088,1523.8782721236626,3159.003718449519,-327.70584,112.497795,8.306886,37.405506,-4.2666206,2.325698,-9.388353,0.25574246,-6.2812023,-0.76088184,0.6599115,-7.0433416,1.7440888,-4.025395,-0.5707403,-10.595262,-1.579592,-3.1090777,-6.939332,-1.4405841,1049_DFA_ANG_XX,angry
3918,3918,3918,3299,1247.7259011676554,2757.892362950212,-381.75247,132.95308,4.4138174,53.405483,-4.4206095,12.592778,-15.783111,-2.7809327,-3.705823,0.5452224,-2.242682,-4.69294,12.1194935,-9.486754,1.1477702,-6.0133,-3.0679047,-2.6561422,-4.328421,-0.4080109,1049_DFA_DIS_XX,disgust
3919,3919,3919,3369,1417.0076134679919,3193.3538989485983,-389.01035,116.01961,8.863506,55.885902,0.28837645,15.837792,-13.851189,4.7936664,-2.8648155,-0.6263787,-1.8006897,-8.675189,8.610277,-8.1783085,-3.3567028,-11.180089,-0.9405659,-5.2873387,-3.140494,4.614935,1049_DFA_FEA_XX,fear
3920,3920,3920,2809,1361.1758858540118,2791.9755415482955,-336.79272,128.44525,-14.510782,49.965343,-5.1060243,6.5276947,-16.27735,3.6648042,-9.75456,-1.6122421,-4.170683,-9.50004,6.6620617,-9.432427,3.7891119,-11.201383,2.685401,-0.46209905,-7.7934093,3.704516,1049_DFA_HAP_XX,happy
3921,3921,3921,2706,1178.622548624281,2595.3382457386365,-391.06464,137.84656,4.0861964,52.75252,-4.4622197,9.855903,-13.886095,0.1019397,-5.694524,2.0928876,1.8545306,-6.6670494,5.5490623,-4.2341156,3.2070448,-11.324605,1.7349468,-1.6796564,-5.2641115,1.06723,1049_DFA_NEU_XX,neutral
3922,3922,3922,2192,1156.4411954288219,2545.496868265086,-407.23285,141.67824,7.587099,55.04568,-6.9435143,14.161082,-15.235855,4.8307414,-6.4272447,-1.6855881,3.0131702,-6.286664,6.0782056,-5.839802,3.4837103,-10.787279,0.17334743,-2.7595503,-5.142868,-2.614914,1049_DFA_SAD_XX,sad
3923,3923,3923,3746,1484.3133206706389,3153.9990234375,-278.39188,101.47898,-0.2288216,22.282627,-14.887836,10.3326645,-9.591604,0.50728726,-7.697501,-0.4439872,0.47678143,-6.681145,4.868513,-5.8170238,-1.2154343,-6.5540767,-0.4549398,-7.196312,-0.1458181,8.134682,1049_IEO_ANG_HI,angry
3924,3924,3924,2499,1270.4039484058412,2752.739151664402,-378.3138,128.6913,10.687035,37.021656,-10.958297,20.185236,-9.69804,4.1845617,-7.1894374,1.9438881,7.75522,-6.80818,1.8107151,-4.9571667,3.7699077,-10.425708,0.95964056,-5.4364033,-5.626936,0.5602262,1049_IEO_ANG_LO,angry
3925,3925,3925,3402,1507.0092748546747,3211.3729725713315,-279.242,110.28477,-7.558282,20.785477,-18.2138,14.233938,-7.126874,-0.14047958,-7.84356,3.1229553,2.5388649,-7.2543674,1.0790008,-4.7852573,4.6006536,-8.988257,-1.7409996,-9.573355,-6.967956,-2.0323317,1049_IEO_ANG_MD,angry
3926,3926,3926,2455,1183.8199913130675,2598.20047026699,-400.93317,131.60608,16.972809,38.46976,-7.1064982,18.108812,-12.08535,5.082641,-3.938275,0.8868966,6.804372,-5.712222,3.4035816,-7.659612,2.2935545,-8.480264,-0.7364282,-2.0187314,-4.8544197,0.6746051,1049_IEO_DIS_HI,disgust
3927,3927,3927,2765,1228.0186141389333,2600.8411754261365,-408.40366,147.29355,-4.100344,43.973637,-14.519296,30.660206,-13.79852,6.9996424,-8.9734335,2.1556144,9.218482,-9.878969,3.3409328,-6.6706815,5.0222898,-13.632628,1.9904215,-4.044553,-4.542403,-0.33293313,1049_IEO_DIS_LO,disgust
3928,3928,3928,3719,1417.6011578186894,2941.3728288076454,-358.44098,135.7613,-5.740915,38.71614,-18.103704,22.36582,-11.834062,0.51668185,-7.4761686,4.006501,4.864821,-10.122308,3.254618,-4.0585394,1.5221525,-14.649679,2.1270676,-6.3683205,-4.389763,0.34525758,1049_IEO_DIS_MD,disgust
3929,3929,3929,3637,1735.8152714269963,3571.1471557617188,-267.57758,95.25136,-14.258818,26.052576,-10.93091,13.501724,-16.767422,-7.991702,-16.441486,3.6453304,0.45282087,-12.032005,13.585757,7.338431,12.129465,-1.3399957,3.110099,-7.9683814,-6.531373,2.1461544,1049_IEO_FEA_HI,fear
3930,3930,3930,1715,1089.2481885935806,2323.5921223958335,-434.1609,147.33264,12.846028,48.00143,-14.173085,31.53364,-11.059548,5.3415766,-6.7197566,4.35221,8.1583605,-7.177992,4.751302,-9.542766,3.2301772,-11.493861,-0.7863872,-6.253666,-1.2721102,0.4328174,1049_IEO_FEA_LO,fear
3931,3931,3931,4148,1475.539858180202,3230.61916545286,-355.78833,107.89356,9.209266,34.881607,-5.441811,19.175262,-7.105049,1.2730424,-6.395758,3.0943687,-1.7726942,-14.538776,1.7095768,-4.712621,3.3103695,-4.422966,7.4335284,3.6075692,-0.25598654,2.0412865,1049_IEO_FEA_MD,fear
3932,3932,3932,2841,1453.7808670794063,3226.0414681783536,-331.0834,114.142784,2.0140655,33.02311,-8.609695,14.662067,-7.316473,-1.3085155,-8.280865,2.7727275,0.5234849,-9.412029,0.26353353,-6.3448687,-0.46281508,-11.581231,5.532611,2.0614262,0.8712702,5.945174,1049_IEO_HAP_HI,happy
3933,3933,3933,2186,1189.8845475623064,2653.01025390625,-402.82666,128.61662,17.336721,41.675053,-4.81403,19.841265,-5.9100904,3.0592387,-6.3508477,1.873707,4.4560213,-8.297409,2.199547,-3.879993,1.0089586,-11.066858,0.60177076,-6.607011,-8.583011,-0.3394351,1049_IEO_HAP_LO,happy
3934,3934,3934,2948,1431.3535375562624,2972.2153607536766,-335.06747,115.407906,4.6274877,30.147171,-4.849427,7.755253,-9.74259,-2.334357,-7.9135685,5.3916893,2.302375,-10.785847,0.030381074,-5.70093,0.81524086,-9.470558,-1.5348327,-3.5081255,-3.4885545,3.471427,1049_IEO_HAP_MD,happy
3935,3935,3935,1832,1127.8728561461746,2352.1528764204545,-412.32214,147.51497,10.306677,44.152523,-15.31036,26.902723,-13.031093,1.6158744,-10.315746,3.115465,8.157731,-7.7496676,4.8110766,-5.6270976,3.1151457,-12.791812,2.9876108,-5.9646955,-4.784643,2.5899315,1049_IEO_NEU_XX,neutral
3936,3936,3936,2713,1104.7847156384785,2478.4716796875,-441.76178,131.75974,27.967468,44.3166,-4.7299743,24.010683,-5.400894,4.4513745,-4.604551,0.49876273,5.3602233,-4.557099,3.2526124,-5.8410625,2.245006,-9.89782,-0.7974397,-4.2813783,-4.6934133,-0.118875064,1049_IEO_SAD_HI,sad
3937,3937,3937,1577,1048.3111847742318,2231.8531709558824,-455.21384,152.98393,13.993283,58.27908,-19.350786,32.222378,-13.766326,9.517191,-9.218697,2.2127159,8.523278,-6.4662604,5.380663,-9.385053,5.496877,-12.860275,3.2792552,-6.122756,-3.512909,-0.014111126,1049_IEO_SAD_LO,sad
3938,3938,3938,2232,1045.0896109693886,2319.2773818969727,-467.90958,149.4678,16.224998,60.665703,-15.941822,34.858505,-13.195486,10.661188,-7.005136,1.8651414,6.4516125,-8.242089,5.85735,-9.41415,5.7413387,-11.405185,2.7608204,-5.598984,-2.5825408,-0.2031421,1049_IEO_SAD_MD,sad
3939,3939,3939,3230,1424.9539760419204,2929.6859077785325,-289.38504,121.3549,-4.623067,48.19448,-12.182926,-2.394509,-7.967187,-7.359255,-17.59264,-2.788842,0.7113834,-5.28785,-2.714003,-1.6508741,6.56258,-14.273776,1.9287803,-6.677215,-9.528368,-1.8679974,1049_IOM_ANG_XX,angry
3940,3940,3940,2280,1195.3163190207536,2468.6279296875,-371.09106,137.03023,2.3034372,49.98624,-5.5325413,11.116597,-13.502406,-3.033067,-13.400582,-4.3229,2.5011268,-4.2011366,5.4046316,-2.0837746,4.376943,-12.558263,2.6796675,-4.013007,-5.514517,4.0108743,1049_IOM_DIS_XX,disgust
3941,3941,3941,2297,1106.037553147859,2450.5810546875,-418.82712,142.27612,8.968968,58.86182,-4.9553037,20.001225,-13.349545,4.7476583,-8.855006,-1.9743372,1.7275283,-7.71392,6.505772,-7.216442,3.8367522,-10.283085,1.5153929,-3.7891889,-5.0688233,0.80577916,1049_IOM_FEA_XX,fear
3942,3942,3942,2969,1422.974024075398,3011.4673961292615,-313.98303,134.58714,-22.320677,53.872646,-11.427026,5.507166,-9.553924,-7.4459004,-13.086987,4.8350964,-4.5741844,-11.983471,1.1299573,-5.89906,5.030266,-18.401472,1.3773648,-6.7470937,-10.10202,4.2894645,1049_IOM_HAP_XX,happy
3943,3943,3943,2314,1081.2657541196058,2342.188640844042,-387.90442,128.7994,21.033518,41.694874,2.8077455,3.6096423,-3.8233347,-5.6582828,-9.294758,1.7840724,2.1272,-3.6880257,1.1028877,-2.8041065,1.2210088,-8.224393,0.29964283,-3.7952983,-6.832506,0.95374393,1049_IOM_NEU_XX,neutral
3944,3944,3944,2157,1065.2845266609124,2328.484637920673,-421.11688,147.84221,7.221186,56.473347,-8.790917,19.627392,-12.509423,2.3435786,-9.722447,-0.3656569,3.8587658,-7.449849,5.407554,-6.0613894,3.2770631,-9.973757,3.889784,-6.084859,-5.7185717,2.1748917,1049_IOM_SAD_XX,sad
3945,3945,3945,4739,1515.0523418057696,3104.2514769498966,-283.996,124.76565,-19.341732,37.967957,-11.333974,5.251162,-14.726469,2.6228237,-11.655569,-1.7943299,-0.86131394,-9.973298,1.5822003,-7.563079,3.4346054,-15.717798,-2.0710955,-4.3051653,-7.9099927,1.2061032,1049_ITH_ANG_XX,angry
3946,3946,3946,3270,1191.4011398152168,2664.9221140187938,-393.14154,127.60241,13.001986,47.858517,1.0656066,12.580963,-9.816847,-0.33200714,-6.8049173,-0.79166025,0.628165,-7.8289657,1.6639931,-5.1165786,3.129487,-11.60094,-1.2387751,-0.9693512,-6.434583,1.5915676,1049_ITH_DIS_XX,disgust
3947,3947,3947,3119,1201.4910733165552,2730.9404515508395,-407.50143,127.762955,14.077105,51.25185,-1.0988978,18.757511,-10.166172,3.2736793,-6.276459,-1.5976983,-0.2101457,-9.150697,5.6113653,-5.2792573,1.2437209,-13.531864,-1.8569286,-2.982035,-9.243246,-1.6203461,1049_ITH_FEA_XX,fear
3948,3948,3948,2874,1292.0741171381837,2813.7063833383413,-330.11865,135.28517,-8.189429,50.363823,-7.557507,6.666202,-19.318956,-3.6584775,-12.5138445,-2.9636736,-3.2729712,-12.010087,2.6060317,-4.0753727,4.4337344,-16.18242,3.6741724,0.51555544,-6.4062724,5.0221195,1049_ITH_HAP_XX,happy
3949,3949,3949,2727,1157.3789542499833,2318.47998046875,-367.55286,158.27083,-15.596558,49.075504,-15.471494,17.42696,-19.43678,1.1816045,-11.613682,1.2206473,2.1833525,-10.333565,4.6690145,-5.1843977,11.513646,-14.858843,0.21823537,-1.1669085,-7.1987786,-0.9212677,1049_ITH_NEU_XX,neutral
3950,3950,3950,3100,1180.7983914429433,2598.6899771341464,-420.68213,148.46257,2.4922657,62.7635,-13.672017,27.419844,-17.167542,4.4650884,-8.465111,0.43004292,2.5988412,-10.812632,6.9710407,-4.5046697,5.213296,-14.034581,5.367789,-5.0418553,-7.419568,1.1302845,1049_ITH_SAD_XX,sad
3951,3951,3951,4523,1546.955660814021,3142.7601207386365,-318.26874,124.844864,0.7550106,42.43294,-15.445623,7.3642454,-15.37646,-0.5846384,-15.127646,-2.4371562,-0.4663836,-4.7328186,5.2879558,-8.559249,4.5981126,-14.814433,-0.8416706,-5.2036705,-7.3428464,2.7010677,1049_ITS_ANG_XX,angry
3952,3952,3952,3392,1316.0985751225332,2894.2324989720396,-392.3805,141.6458,5.9097424,53.248318,-13.609737,22.300781,-18.101835,3.116631,-11.587609,-1.8640189,3.106983,-4.753491,9.320769,-6.6961026,7.18688,-11.834218,0.5867916,-5.750601,-4.965375,0.3212792,1049_ITS_DIS_XX,disgust
3953,3953,3953,1981,1224.1795919096019,2713.690257352941,-430.1161,142.67775,9.750322,62.006306,-11.317593,29.799152,-16.672495,7.154615,-9.7586,-1.8053716,2.6791573,-9.665176,9.182301,-5.2227316,5.3483086,-14.366892,1.256066,-4.7786837,-6.088634,-0.8151696,1049_ITS_FEA_XX,fear
3954,3954,3954,4085,1557.4560206764638,3145.020256420173,-291.99615,125.75948,-8.905813,37.984653,-11.429191,-1.9486593,-15.653103,1.539857,-17.979399,-2.2233374,-6.694768,-11.146434,5.58906,-13.257153,3.95446,-13.673081,-0.78057235,8.430639,5.0134573,10.799761,1049_ITS_HAP_XX,happy
3955,3955,3955,2426,1212.3772870169746,2695.3952955163045,-401.2119,136.23393,14.650091,55.81102,-8.5607815,12.95545,-13.784608,3.072329,-9.428248,-3.0396771,1.8528265,-5.845368,4.7973814,-3.9000838,6.6141524,-11.534773,2.7728167,-3.167978,-7.4845715,-0.9259917,1049_ITS_NEU_XX,neutral
